START_DATE,START_HOUR,START_MINUTE,END_DATE,END_HOUR,END_MINUTE,MONTH,YEAR,CATEGORY*,START*,STOP*,MILES*,PURPOSE*,DURATION,SPEED
2016-06-12,20,5,2016-06-12,20,16,6,2016,Business,Morrisville,Cary,6.9201619999999995,Errand/Supplies,11,37.74633818181818
2016-06-12,21,58,2016-06-12,22,19,6,2016,Business,Parkway,Whitebridge,4.506151999999999,Errand/Supplies,21,12.874719999999998
2016-06-13,5,23,2016-06-13,5,42,6,2016,Business,Cary,Morrisville,13.518456,Meal/Entertain,19,42.689861052631585
2016-06-13,14,17,2016-06-13,14,46,6,2016,Business,Oakland,Emeryville,21.243288,Meeting,29,43.951630344827585
2016-06-13,18,8,2016-06-13,18,47,6,2016,Business,Emeryville,Berkeley,6.276426,Meal/Entertain,39,9.656039999999999
2016-06-13,18,54,2016-06-13,19,23,6,2016,Business,Berkeley,Oakland,8.207633999999999,Meal/Entertain,29,16.981311724137928
2016-06-13,20,0,2016-06-13,20,5,6,2016,Business,Oakland,Unknown Location,8.368568,Customer Visit,5,100.422816
2016-06-14,12,3,2016-06-14,12,21,6,2016,Business,Emeryville,San Francisco,15.771532,Customer Visit,18,52.57177333333334
2016-06-14,16,9,2016-06-14,16,39,6,2016,Business,San Francisco,Emeryville,18.668343999999998,Meeting,30,37.336687999999995
2016-06-14,17,15,2016-06-14,17,24,6,2016,Business,Emeryville,Oakland,8.207633999999999,Meeting,9,54.71755999999999
2016-06-14,17,27,2016-06-14,17,57,6,2016,Business,Downtown,Bay Farm Island,14.966862,Errand/Supplies,30,29.933724
2016-06-15,1,46,2016-06-15,2,6,6,2016,Business,Kenner,New Orleans,19.955816000000002,Between Offices,20,59.86744800000001
2016-06-15,15,26,2016-06-15,15,34,6,2016,Business,CBD,Lower Garden District,3.057746,Between Offices,8,22.933094999999998
2016-06-15,16,37,2016-06-15,17,2,6,2016,Business,Lower Garden District,Lakeview,10.299776000000001,Customer Visit,25,24.7194624
2016-06-15,17,29,2016-06-15,17,49,6,2016,Personal,Lakeview,Storyville,8.85137,Customer Visit,20,26.554109999999998
2016-06-15,19,52,2016-06-15,19,58,6,2016,Business,Storyville,Faubourg Marigny,2.41401,Meal/Entertain,6,24.1401
2016-06-16,13,36,2016-06-16,14,30,6,2016,Business,New Orleans,Metairie,23.33543,Meal/Entertain,54,25.928255555555552
2016-06-16,14,42,2016-06-16,14,46,6,2016,Business,Metairie,Kenner,4.345218,Meal/Entertain,4,65.17827
2016-06-16,15,17,2016-06-16,15,41,6,2016,Business,Kenner,New Orleans,24.1401,Meal/Entertain,24,60.350249999999996
2016-06-16,19,39,2016-06-16,19,56,6,2016,Business,New Orleans,Kenner,20.760486,Meal/Entertain,17,73.27230352941177
2016-06-16,21,43,2016-06-16,21,56,6,2016,Business,Kenner,New Orleans,21.887024,Meal/Entertain,13,101.01703384615385
2016-06-17,16,11,2016-06-17,16,44,6,2016,Business,New Orleans,Kenner,19.633948,Meal/Entertain,33,35.69808727272727
2016-06-18,0,29,2016-06-18,0,51,6,2016,Business,Morrisville,Cary,14.001257999999998,Meal/Entertain,22,38.18524909090909
2016-06-19,2,39,2016-06-19,2,50,6,2016,Business,Cary,Raleigh,9.65604,Meal/Entertain,11,52.6693090909091
2016-06-19,5,51,2016-06-19,6,0,6,2016,Business,Raleigh,Cary,9.495106,Meal/Entertain,9,63.30070666666667
2016-06-21,15,39,2016-06-21,16,8,6,2016,Business,Cary,Raleigh,31.060262,Meal/Entertain,29,64.26261103448276
2016-06-21,17,11,2016-06-21,18,2,6,2016,Business,Raleigh,Cary,26.715044000000002,Meal/Entertain,51,31.42946352941177
2016-06-24,10,41,2016-06-24,10,57,6,2016,Business,Whitebridge,Waverly Place,11.426314,Meal/Entertain,16,42.8486775
2016-06-24,11,54,2016-06-24,12,1,6,2016,Business,Waverly Place,Macgregor Downs,3.379614,Meal/Entertain,7,28.96812
2016-06-24,12,19,2016-06-24,12,37,6,2016,Business,Cary,Raleigh,13.840323999999999,Errand/Supplies,18,46.134413333333335
2016-06-24,12,50,2016-06-24,13,12,6,2016,Business,Raleigh,Morrisville,14.48406,Errand/Supplies,22,39.50198181818182
2016-06-24,13,18,2016-06-24,13,27,6,2016,Business,Morrisville,Cary,4.9889540000000006,Errand/Supplies,9,33.25969333333334
2016-06-24,14,1,2016-06-24,14,20,6,2016,Business,Cary,Morrisville,13.518456,Temporary Site,19,42.689861052631585
2016-06-24,20,44,2016-06-24,21,2,6,2016,Business,Kenner,New Orleans,20.599552000000003,Temporary Site,18,68.66517333333334
2016-06-25,9,3,2016-06-25,9,12,6,2016,Business,CBD,Bywater,7.24203,Temporary Site,9,48.2802
2016-06-25,9,15,2016-06-25,10,8,6,2016,Business,New Orleans,Chalmette,18.990212,Between Offices,53,21.49835320754717
2016-06-25,10,18,2016-06-25,10,25,6,2016,Business,Chalmette,Arabi,1.7702740000000001,Errand/Supplies,7,15.173777142857144
2016-06-25,10,50,2016-06-25,11,18,6,2016,Business,Arabi,Metairie,27.35878,Meal/Entertain,28,58.62595714285714
2016-06-25,11,25,2016-06-25,11,34,6,2016,Business,Pontchartrain Shores,Pontchartrain Shores,2.735878,Meeting,9,18.23918666666667
2016-06-25,11,53,2016-06-25,13,21,6,2016,Business,Metairie,New Orleans,24.94477,Meeting,88,17.007797727272727
2016-06-25,19,47,2016-06-25,19,58,6,2016,Business,Storyville,Marigny,2.5749440000000003,Meeting,11,14.045149090909094
2016-06-25,23,19,2016-06-25,23,26,6,2016,Business,Marigny,Storyville,2.41401,Meeting,7,20.691514285714288
2016-06-26,17,43,2016-06-26,18,18,6,2016,Business,New Orleans,Kenner,20.277684,Meeting,35,34.761744
2016-06-26,18,45,2016-06-26,19,12,6,2016,Business,Pontchartrain Shores,Pontchartrain Shores,7.724831999999999,Meeting,27,17.166293333333332
2016-06-26,19,41,2016-06-26,19,50,6,2016,Business,Kenner,Kenner,3.5405480000000003,Meeting,9,23.603653333333337
2016-06-26,21,14,2016-06-26,21,42,6,2016,Business,Kenner,New Orleans,20.92142,Meeting,28,44.83161428571429
2016-06-27,7,37,2016-06-27,8,48,6,2016,Business,New Orleans,Covington,75.47804599999999,Meeting,71,63.7842642253521
2016-06-27,8,51,2016-06-27,9,0,6,2016,Business,Covington,Covington,4.02335,Meeting,9,26.822333333333333
2016-06-27,9,5,2016-06-27,9,33,6,2016,Business,Covington,Covington,13.840323999999999,Meeting,28,29.65783714285714
2016-06-27,9,43,2016-06-27,10,8,6,2016,Business,Covington,Covington,8.368568,Meeting,25,20.084563199999998
2016-06-27,10,22,2016-06-27,10,39,6,2016,Business,Covington,Covington,12.230984,Meeting,17,43.16817882352941
2016-06-27,10,51,2016-06-27,10,58,6,2016,Business,Covington,Covington,2.896812,Meeting,7,24.829817142857145
2016-06-27,11,6,2016-06-27,11,24,6,2016,Business,Covington,Mandeville,7.563898,Meeting,18,25.212993333333333
2016-06-27,11,30,2016-06-27,11,42,6,2016,Business,Mandeville,Mandeville,4.506151999999999,Meeting,12,22.530759999999994
2016-06-27,12,22,2016-06-27,13,2,6,2016,Business,Mandeville,Metairie,48.2802,Meeting,40,72.42030000000001
2016-06-27,13,56,2016-06-27,14,5,6,2016,Business,Metairie,Kenner,7.0810960000000005,Meeting,9,47.207306666666675
2016-06-27,21,9,2016-06-27,21,19,6,2016,Business,Jamestown Court,Jamestown Court,1.60934,Meeting,10,9.65604
2016-06-28,0,48,2016-06-28,1,5,6,2016,Business,Morrisville,Cary,13.196587999999998,Customer Visit,17,46.576192941176465
2016-06-28,20,13,2016-06-28,20,33,6,2016,Business,Cary,Durham,16.737136,Meeting,20,50.211408
2016-06-28,23,34,2016-06-28,23,59,6,2016,Business,Durham,Cary,15.932466,Meeting,25,38.2379184
2016-06-29,8,56,2016-06-29,9,24,6,2016,Business,Cary,Morrisville,11.748182,Meeting,28,25.174675714285712
2016-06-29,10,22,2016-06-29,10,38,6,2016,Business,Morrisville,Cary,11.909116000000001,Meeting,16,44.659185
2016-06-29,11,49,2016-06-29,11,51,6,2016,Business,Whitebridge,Westpark Place,2.5749440000000003,Meeting,2,77.24832
2016-06-29,12,11,2016-06-29,12,16,6,2016,Business,Westpark Place,Whitebridge,2.896812,Meeting,5,34.76174400000001
2016-06-29,20,11,2016-06-29,20,29,6,2016,Business,Cary,Durham,16.737136,Meeting,18,55.79045333333333
2016-06-29,23,38,2016-06-30,0,0,6,2016,Business,Durham,Cary,15.932466,Meeting,-1418,-0.6741522990126939
2016-06-30,20,9,2016-06-30,20,26,6,2016,Business,Cary,Durham,15.932466,Meeting,17,56.23223294117647
2016-07-01,0,0,2016-07-01,0,25,7,2016,Business,Durham,Cary,15.932466,Meeting,25,38.2379184
2016-07-01,9,34,2016-07-01,9,57,7,2016,Business,Cary,Raleigh,21.404222,Meeting,23,55.83710086956521
2016-07-01,12,36,2016-07-01,13,0,7,2016,Business,Raleigh,Cary,18.185542,Meeting,24,45.463855
2016-07-01,20,6,2016-07-01,20,24,7,2016,Business,Cary,Durham,16.89807,Meeting,18,56.3269
2016-07-01,23,48,2016-07-02,0,9,7,2016,Business,Durham,Cary,15.932466,Meeting,-1419,-0.6736772093023257
2016-07-02,20,18,2016-07-02,20,36,7,2016,Business,Cary,Durham,16.254334,Meeting,18,54.181113333333336
2016-07-02,23,48,2016-07-03,0,12,7,2016,Business,Durham,Cary,15.932466,Meeting,-1416,-0.6751044915254237
2016-07-03,0,28,2016-07-03,0,38,7,2016,Business,Cary,Morrisville,4.9889540000000006,Errand/Supplies,10,29.933724000000005
2016-07-03,3,2,2016-07-03,3,8,7,2016,Business,Morrisville,Cary,4.9889540000000006,Errand/Supplies,6,49.889540000000004
2016-07-03,20,0,2016-07-03,20,18,7,2016,Business,Cary,Durham,15.932466,Meeting,18,53.10822
2016-07-04,0,32,2016-07-04,0,47,7,2016,Business,Durham,Cary,15.932466,Meeting,15,63.729864
2016-07-04,17,31,2016-07-04,17,49,7,2016,Business,Whitebridge,Summerwinds,14.162192000000001,Meeting,18,47.207306666666675
2016-07-04,18,23,2016-07-04,18,49,7,2016,Business,Summerwinds,Whitebridge,14.001257999999998,Temporary Site,26,32.31059538461538
2016-07-04,20,0,2016-07-04,20,17,7,2016,Business,Cary,Durham,18.990212,Meeting,17,67.02427764705882
2016-07-05,0,0,2016-07-05,0,5,7,2016,Business,Parkwood,Parkwood,1.9312079999999998,Errand/Supplies,5,23.174495999999998
2016-07-05,0,8,2016-07-05,0,28,7,2016,Business,Durham,Cary,15.932466,Meeting,20,47.797398
2016-07-05,16,48,2016-07-05,16,52,7,2016,Business,Whitebridge,Whitebridge,0.9656039999999999,Errand/Supplies,4,14.48406
2016-07-05,20,6,2016-07-05,20,26,7,2016,Business,Cary,Durham,15.932466,Errand/Supplies,20,47.797398
2016-07-05,22,41,2016-07-05,23,2,7,2016,Business,Durham,Morrisville,13.840323999999999,Errand/Supplies,21,39.54378285714286
2016-07-06,0,33,2016-07-06,0,53,7,2016,Business,Morrisville,Cary,10.138842,Meal/Entertain,20,30.416526
2016-07-06,9,6,2016-07-06,9,25,7,2016,Business,Cary,Durham,15.932466,Meeting,19,50.31305052631579
2016-07-06,12,48,2016-07-06,13,8,7,2016,Business,Durham,Cary,15.932466,Meeting,20,47.797398
2016-07-06,20,4,2016-07-06,20,14,7,2016,Business,Cary,Morrisville,5.310822,Meal/Entertain,10,31.864932
2016-07-06,23,46,2016-07-06,23,59,7,2016,Business,Morrisville,Cary,4.9889540000000006,Customer Visit,13,23.02594153846154
2016-07-07,8,22,2016-07-07,8,50,7,2016,Business,Cary,Morrisville,12.713786,Temporary Site,28,27.243827142857143
2016-07-07,10,27,2016-07-07,10,33,7,2016,Business,Morrisville,Cary,14.323126,Temporary Site,6,143.23126
2016-07-07,12,59,2016-07-07,13,35,7,2016,Business,Kenner,New Orleans,20.599552000000003,Temporary Site,36,34.33258666666667
2016-07-08,9,50,2016-07-08,10,13,7,2016,Business,CBD,Pontchartrain Beach,12.391918,Temporary Site,23,32.32674260869565
2016-07-08,10,51,2016-07-08,11,12,7,2016,Business,Pontchartrain Beach,CBD,11.26538,Temporary Site,21,32.186800000000005
2016-07-08,13,48,2016-07-08,14,11,7,2016,Business,New Orleans,Metairie,20.11675,Temporary Site,23,52.47847826086956
2016-07-08,17,11,2016-07-08,17,30,7,2016,Business,Kenner,New Orleans,21.243288,Temporary Site,19,67.08406736842106
2016-07-09,9,3,2016-07-09,9,46,7,2016,Business,New Orleans,Kenner,20.92142,Temporary Site,43,29.192679069767443
2016-07-09,9,52,2016-07-09,10,6,7,2016,Business,Kenner,Metairie,7.885766,Temporary Site,14,33.79614
2016-07-09,10,15,2016-07-09,10,33,7,2016,Business,Metairie,New Orleans,13.67939,Temporary Site,18,45.597966666666665
2016-07-10,14,10,2016-07-10,14,17,7,2016,Business,CBD,St Thomas,2.092142,Temporary Site,7,17.932645714285712
2016-07-10,16,4,2016-07-10,16,15,7,2016,Business,St Thomas,CBD,2.896812,Temporary Site,11,15.800792727272729
2016-07-10,18,5,2016-07-10,18,21,7,2016,Business,New Orleans,Kenner,21.887024,Temporary Site,16,82.07634
2016-07-10,19,51,2016-07-10,20,8,7,2016,Business,Kenner,New Orleans,21.565156,Temporary Site,17,76.11231529411765
2016-07-12,16,10,2016-07-12,16,45,7,2016,Business,New Orleans,Kenner,19.794882,Temporary Site,35,33.93408342857143
2016-07-12,19,21,2016-07-12,19,26,7,2016,Personal,Kenner,Kenner,2.2530759999999996,Temporary Site,5,27.036911999999997
2016-07-12,23,47,2016-07-13,0,11,7,2016,Personal,Morrisville,Cary,14.001257999999998,Temporary Site,-1416,-0.5932736440677965
2016-07-13,12,39,2016-07-13,13,20,7,2016,Personal,Cary,Morrisville,37.81949,Temporary Site,41,55.34559512195122
2016-07-13,13,25,2016-07-13,13,39,7,2016,Personal,Morrisville,Morrisville,3.5405480000000003,Temporary Site,14,15.173777142857144
2016-07-13,13,42,2016-07-13,13,54,7,2016,Personal,Morrisville,Cary,7.0810960000000005,Temporary Site,12,35.40548
2016-07-14,15,51,2016-07-14,15,59,7,2016,Personal,Cary,Morrisville,5.310822,Temporary Site,8,39.831165
2016-07-14,16,3,2016-07-14,16,34,7,2016,Business,Morrisville,Morrisville,18.990212,Errand/Supplies,31,36.75524903225806
2016-07-14,16,39,2016-07-14,20,5,7,2016,Business,Morrisville,Banner Elk,314.304102,Errand/Supplies,206,91.5448840776699
2016-07-15,11,32,2016-07-15,11,53,7,2016,Personal,Banner Elk,Banner Elk,13.357522000000001,Errand/Supplies,21,38.164348571428576
2016-07-15,12,9,2016-07-15,12,19,7,2016,Personal,Banner Elk,Banner Elk,5.149888000000001,Errand/Supplies,10,30.899328000000004
2016-07-15,12,35,2016-07-15,13,15,7,2016,Personal,Banner Elk,Elk Park,36.049215999999994,Errand/Supplies,40,54.073823999999995
2016-07-15,15,3,2016-07-15,15,33,7,2016,Personal,Elk Park,Banner Elk,19.633948,Errand/Supplies,30,39.267896
2016-07-15,15,40,2016-07-15,15,52,7,2016,Personal,Banner Elk,Banner Elk,7.24203,Errand/Supplies,12,36.21015
2016-07-16,13,14,2016-07-16,14,10,7,2016,Personal,Banner Elk,Newland,45.222454,Errand/Supplies,56,48.45262928571428
2016-07-16,14,14,2016-07-16,14,30,7,2016,Personal,Newland,Newland,6.115492,Errand/Supplies,16,22.933094999999998
2016-07-16,15,29,2016-07-16,16,57,7,2016,Personal,Newland,Boone,67.43134599999999,Errand/Supplies,88,45.97591772727272
2016-07-16,19,42,2016-07-16,20,35,7,2016,Personal,Boone,Banner Elk,38.302292,Errand/Supplies,53,43.36108528301887
2016-07-16,21,45,2016-07-16,22,18,7,2016,Personal,Banner Elk,Banner Elk,20.92142,Errand/Supplies,33,38.038945454545456
2016-07-16,22,50,2016-07-16,23,3,7,2016,Business,Banner Elk,Banner Elk,7.0810960000000005,Errand/Supplies,13,32.68198153846154
2016-07-17,11,23,2016-07-17,11,50,7,2016,Personal,Banner Elk,Boone,24.301033999999998,Charity ($),27,54.00229777777777
2016-07-17,12,20,2016-07-17,15,25,7,2016,Personal,Boone,Cary,290.003068,Commute,185,94.05504908108107
2016-07-18,10,37,2016-07-18,10,49,7,2016,Personal,Cary,Morrisville,6.598293999999999,Moving,12,32.99146999999999
2016-07-18,10,54,2016-07-18,11,15,7,2016,Personal,Morrisville,Cary,9.816974,Moving,21,28.048497142857144
2016-07-18,11,25,2016-07-18,11,36,7,2016,Personal,Northwoods,Preston,5.310822,Moving,11,28.968120000000003
2016-07-18,11,40,2016-07-18,11,56,7,2016,Personal,Preston,Whitebridge,7.563898,Moving,16,28.3646175
2016-07-18,17,12,2016-07-18,17,33,7,2016,Business,Cary,Apex,11.587248,Meeting,21,33.10642285714286
2016-07-18,18,32,2016-07-18,18,47,7,2016,Business,Apex,Cary,8.85137,Meal/Entertain,15,35.40548
2016-07-18,19,7,2016-07-18,19,14,7,2016,Business,Cary,Morrisville,5.310822,Meal/Entertain,7,45.52133142857143
2016-07-18,20,28,2016-07-18,20,32,7,2016,Business,Hazelwood,Weston,1.448406,Errand/Supplies,4,21.726090000000003
2016-07-18,21,11,2016-07-18,21,19,7,2016,Business,Morrisville,Cary,6.115492,Meal/Entertain,8,45.866189999999996
2016-07-19,10,35,2016-07-19,10,51,7,2016,Business,Whitebridge,Stonewater,10.299776000000001,Customer Visit,16,38.62416
2016-07-19,10,56,2016-07-19,11,11,7,2016,Business,Stonewater,Lexington Park at Amberly,4.82802,Meeting,15,19.31208
2016-07-19,11,30,2016-07-19,12,0,7,2016,Business,Lexington Park at Amberly,Whitebridge,14.001257999999998,Meal/Entertain,30,28.002515999999996
2016-07-19,17,14,2016-07-19,17,24,7,2016,Business,Whitebridge,Chessington,6.276426,Errand/Supplies,10,37.658556000000004
2016-07-19,17,50,2016-07-19,18,8,7,2016,Personal,Chessington,Whitebridge,7.724831999999999,Errand/Supplies,18,25.74944
2016-07-20,17,12,2016-07-20,17,24,7,2016,Personal,Whitebridge,Edgehill Farms,4.506151999999999,Errand/Supplies,12,22.530759999999994
2016-07-20,17,50,2016-07-20,17,57,7,2016,Personal,Edgehill Farms,Preston,2.2530759999999996,Errand/Supplies,7,19.312079999999998
2016-07-20,18,16,2016-07-20,18,20,7,2016,Personal,Preston,Whitebridge,2.2530759999999996,Errand/Supplies,4,33.796139999999994
2016-07-21,17,17,2016-07-21,17,23,7,2016,Business,Whitebridge,Edgehill Farms,4.345218,Errand/Supplies,6,43.45218
2016-07-21,17,42,2016-07-21,17,51,7,2016,Business,Edgehill Farms,Burtrose,3.7014819999999995,Errand/Supplies,9,24.676546666666663
2016-07-21,18,27,2016-07-21,18,42,7,2016,Business,Cary,Morrisville,5.9545580000000005,Errand/Supplies,15,23.818232000000002
2016-07-21,19,30,2016-07-21,19,39,7,2016,Business,Morrisville,Cary,4.667085999999999,Errand/Supplies,9,31.113906666666665
2016-07-22,10,42,2016-07-22,10,53,7,2016,Business,Cary,Morrisville,6.115492,Errand/Supplies,11,33.357229090909094
2016-07-22,11,11,2016-07-22,11,25,7,2016,Business,Morrisville,Cary,8.207633999999999,Errand/Supplies,14,35.175574285714276
2016-07-22,11,37,2016-07-22,12,0,7,2016,Business,Hazelwood,Lexington Park at Amberly,14.644993999999999,Errand/Supplies,23,38.20433217391304
2016-07-22,12,14,2016-07-22,12,31,7,2016,Business,Cary,Durham,12.87472,Errand/Supplies,17,45.440188235294116
2016-07-22,13,21,2016-07-22,13,42,7,2016,Business,Durham,Cary,15.932466,Meeting,21,45.52133142857143
2016-07-22,14,27,2016-07-22,14,43,7,2016,Business,Cary,Morrisville,9.816974,Meal/Entertain,16,36.8136525
2016-07-22,15,49,2016-07-22,16,22,7,2016,Business,Morrisville,Cary,19.633948,Meal/Entertain,33,35.69808727272727
2016-07-22,18,33,2016-07-22,18,51,7,2016,Business,Wayne Ridge,Whitebridge,12.87472,Meal/Entertain,18,42.915733333333336
2016-07-23,14,27,2016-07-23,14,44,7,2016,Business,Cary,Morrisville,6.43736,Meal/Entertain,17,22.720094117647058
2016-07-23,14,48,2016-07-23,15,12,7,2016,Business,Morrisville,Cary,15.28873,Meal/Entertain,24,38.221824999999995
2016-07-23,15,15,2016-07-23,15,27,7,2016,Business,Cary,Morrisville,4.82802,Meal/Entertain,12,24.1401
2016-07-23,15,50,2016-07-23,16,10,7,2016,Business,Morrisville,Cary,10.138842,Meal/Entertain,20,30.416526
2016-07-23,20,17,2016-07-23,20,33,7,2016,Business,Cary,Durham,16.737136,Meeting,16,62.76426
2016-07-23,23,18,2016-07-23,23,43,7,2016,Business,Durham,Cary,15.932466,Meeting,25,38.2379184
2016-07-25,10,35,2016-07-25,10,41,7,2016,Business,Whitebridge,Parkway,2.41401,Meeting,6,24.1401
2016-07-25,10,47,2016-07-25,10,58,7,2016,Business,Cary,Morrisville,7.885766,Meeting,11,43.0132690909091
2016-07-25,11,4,2016-07-25,11,33,7,2016,Business,Morrisville,Cary,12.713786,Meeting,29,26.304384827586208
2016-07-25,11,37,2016-07-25,11,44,7,2016,Business,Parkway,Whitebridge,2.735878,Meeting,7,23.450382857142856
2016-07-26,15,43,2016-07-26,15,49,7,2016,Business,Whitebridge,Westpark Place,3.5405480000000003,Meeting,6,35.40548
2016-07-26,17,14,2016-07-26,17,24,7,2016,Business,Westpark Place,Whitebridge,3.379614,Meeting,10,20.277684
2016-07-26,20,52,2016-07-26,21,0,7,2016,Business,Cary,Morrisville,4.02335,Meal/Entertain,8,30.175124999999998
2016-07-26,22,31,2016-07-26,22,39,7,2016,Business,Morrisville,Cary,4.02335,Meal/Entertain,8,30.175124999999998
2016-07-27,19,8,2016-07-27,19,20,7,2016,Business,Cary,Morrisville,4.506151999999999,Meal/Entertain,12,22.530759999999994
2016-07-27,21,34,2016-07-27,21,57,7,2016,Business,Morrisville,Raleigh,23.657297999999997,Meal/Entertain,23,61.7146904347826
2016-07-27,22,0,2016-07-27,22,26,7,2016,Business,Raleigh,Morrisville,23.496364,Meal/Entertain,26,54.22237846153846
2016-07-28,0,4,2016-07-28,0,9,7,2016,Business,Morrisville,Cary,3.7014819999999995,Meal/Entertain,5,44.417784
2016-07-29,15,45,2016-07-29,15,47,7,2016,Business,Whitebridge,Westpark Place,3.5405480000000003,Meal/Entertain,2,106.21644
2016-07-29,17,27,2016-07-29,17,45,7,2016,Business,Westpark Place,Whitebridge,3.5405480000000003,Meal/Entertain,18,11.801826666666669
2016-07-30,17,2,2016-07-30,17,27,7,2016,Business,Cary,Durham,22.53076,Meal/Entertain,25,54.073824
2016-07-30,21,16,2016-07-30,21,41,7,2016,Business,Durham,Cary,21.404222,Meal/Entertain,25,51.3701328
2016-07-31,17,30,2016-07-31,17,37,7,2016,Business,Westpark Place,Whitebridge,2.896812,Meal/Entertain,7,24.829817142857145
2016-08-01,12,47,2016-08-01,13,4,8,2016,Business,Whitebridge,Arlington Park at Amberly,9.977908000000001,Meal/Entertain,17,35.21614588235295
2016-08-01,13,8,2016-08-01,13,19,8,2016,Business,Arlington Park at Amberly,Lexington Park at Amberly,2.092142,Meal/Entertain,11,11.411683636363637
2016-08-01,13,28,2016-08-01,13,46,8,2016,Business,Lexington Park at Amberly,Westpark Place,3.057746,Meal/Entertain,18,10.192486666666667
2016-08-01,13,52,2016-08-01,14,14,8,2016,Business,Cary,Apex,11.104446000000001,Meal/Entertain,22,30.28485272727273
2016-08-01,15,40,2016-08-01,15,47,8,2016,Business,Apex,Cary,7.402963999999999,Meal/Entertain,7,63.453977142857134
2016-08-01,16,18,2016-08-01,16,25,8,2016,Business,Whitebridge,Edgehill Farms,4.506151999999999,Meal/Entertain,7,38.624159999999996
2016-08-01,16,29,2016-08-01,16,59,8,2016,Business,Cary,Morrisville,14.644993999999999,Meal/Entertain,30,29.289987999999997
2016-08-01,17,23,2016-08-01,17,55,8,2016,Business,Morrisville,Cary,13.035654,Meal/Entertain,32,24.44185125
2016-08-02,8,11,2016-08-02,8,32,8,2016,Business,Cary,Morrisville,13.518456,Meeting,21,38.62416
2016-08-02,11,51,2016-08-02,12,15,8,2016,Business,Arlington,Washington,7.885766,Meeting,24,19.714415
2016-08-02,19,15,2016-08-02,19,23,8,2016,Business,Kalorama Triangle,K Street,1.60934,Meeting,8,12.07005
2016-08-02,21,23,2016-08-02,21,29,8,2016,Business,K Street,Kalorama Triangle,1.60934,Meeting,6,16.0934
2016-08-03,12,46,2016-08-03,13,0,8,2016,Business,West End,Northwest Rectangle,3.21868,Meeting,14,13.794342857142857
2016-08-03,14,59,2016-08-03,15,3,8,2016,Business,K Street,Kalorama Triangle,1.7702740000000001,Meeting,4,26.55411
2016-08-03,16,0,2016-08-03,16,4,8,2016,Business,Kalorama Triangle,Downtown,2.41401,Meeting,4,36.210150000000006
2016-08-05,17,23,2016-08-05,17,30,8,2016,Business,Connecticut Avenue,Kalorama Triangle,2.092142,Meeting,7,17.932645714285712
2016-08-05,18,17,2016-08-05,18,21,8,2016,Business,Kalorama Triangle,Columbia Heights,2.896812,Meeting,4,43.452180000000006
2016-08-05,19,17,2016-08-05,19,27,8,2016,Business,Columbia Heights,Kalorama Triangle,2.41401,Meeting,10,14.484060000000001
2016-08-06,6,40,2016-08-06,6,58,8,2016,Business,Washington,Arlington,10.621644,Meeting,18,35.405480000000004
2016-08-06,9,31,2016-08-06,9,53,8,2016,Business,Morrisville,Cary,12.87472,Meeting,22,35.11287272727273
2016-08-07,17,14,2016-08-07,17,23,8,2016,Business,Whitebridge,Edgehill Farms,4.345218,Meeting,9,28.968120000000003
2016-08-07,17,28,2016-08-07,17,43,8,2016,Business,Edgehill Farms,Whitebridge,4.345218,Customer Visit,15,17.380872
2016-08-07,18,17,2016-08-07,18,23,8,2016,Business,Cary,Morrisville,4.02335,Customer Visit,6,40.23349999999999
2016-08-07,20,15,2016-08-07,20,23,8,2016,Business,Morrisville,Cary,4.02335,Meal/Entertain,8,30.175124999999998
2016-08-08,16,17,2016-08-08,16,31,8,2016,Business,Whitebridge,Farmington Woods,8.368568,Meal/Entertain,14,35.865291428571425
2016-08-08,16,37,2016-08-08,16,50,8,2016,Business,Farmington Woods,Edgehill Farms,6.43736,Meal/Entertain,13,29.710892307692305
2016-08-08,17,2,2016-08-08,17,13,8,2016,Business,Edgehill Farms,Whitebridge,4.345218,Customer Visit,11,23.701189090909093
2016-08-08,21,50,2016-08-08,22,15,8,2016,Business,Cary,Morrisville,7.724831999999999,Customer Visit,25,18.539596799999998
2016-08-08,23,28,2016-08-08,23,37,8,2016,Business,Morrisville,Cary,5.149888000000001,Customer Visit,9,34.33258666666667
2016-08-09,14,20,2016-08-09,14,38,8,2016,Business,Whitebridge,Waverly Place,11.104446000000001,Customer Visit,18,37.01482000000001
2016-08-09,15,15,2016-08-09,15,36,8,2016,Business,Cary,Raleigh,23.979166,Customer Visit,21,68.51190285714286
2016-08-09,16,4,2016-08-09,16,37,8,2016,Business,Raleigh,Cary,28.002515999999996,Customer Visit,33,50.913665454545445
2016-08-10,16,56,2016-08-10,17,24,8,2016,Business,Cary,Durham,20.760486,Customer Visit,28,44.486755714285714
2016-08-10,17,53,2016-08-10,18,28,8,2016,Business,Durham,Apex,24.622902,Customer Visit,35,42.21068914285714
2016-08-10,18,49,2016-08-10,18,50,8,2016,Business,Apex,Apex,1.60934,Customer Visit,1,96.5604
2016-08-10,19,47,2016-08-10,20,2,8,2016,Business,Apex,Cary,9.65604,Customer Visit,15,38.62416
2016-08-11,12,53,2016-08-11,13,0,8,2016,Business,Whitebridge,Heritage Pines,3.5405480000000003,Customer Visit,7,30.34755428571429
2016-08-11,13,14,2016-08-11,13,28,8,2016,Business,Heritage Pines,Edgehill Farms,7.0810960000000005,Customer Visit,14,30.34755428571429
